Zero/NonZero,Location,SKU,Name,Bin,BatchSerialNumber,ExpiryDate_YYYYMMDD,Quantity,UnitCost,Comments,ReceivedDate_YYYYMMDD
Zero,Cape Town Warehouse,AC-BD-MC-KXL,Cooling Mattress Protector King Extra Length,,,,6,404.00,"SHOPIFY-RECEIPTS-JUL26-CPT | PO484 DN 24.07 balance INV0023902 (Sheraton) | 6 x Cooling KXL received in Shopify 24 Jul 2026, not processed in Cin7 - balance of INV0023902 captured in ST-00047",20260724
