Zero/NonZero,Location,SKU,Name,Bin,BatchSerialNumber,ExpiryDate_YYYYMMDD,Quantity,UnitCost,Comments,ReceivedDate_YYYYMMDD
Zero,Cape Town Warehouse,MA-OM-D,Sloom Original Mattress Double,,,,2,4829.80,"SHOPIFY-RECEIPTS-JUL26-CPT | PO482 DN I349485 (Unifoam) | Goods received in Shopify 31 Jul 2026, not processed in Cin7",20260731
